=== Shared String - Reader-Writer Problem ===
Mode: fair
Readers: 5, Writers: 8, Duration: 8 seconds

[22:43:01.751] [R1] started
[22:43:08.864] [R4] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:08.868] [R1] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:08.869] [W6] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:08.871] [W8] wrote: "Operating systems manage hardware and software resources."
[22:43:08.874] [W3] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:08.876] [W2] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:08.887] [W7] wrote: "Mutual exclusion ensures only one writer at a time."
[22:43:08.888] [W5] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:08.891] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:08.893] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:08.895] [W4] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:08.905] [W8] wrote: "X"
[22:43:08.905] [R2] read: "X"
[22:43:08.908] [R5] read: "X"
[22:43:08.912] [R3] read: "X"
[22:43:08.925] [W3] wrote: "AB"
[22:43:08.929] [W1] wrote: "AB"
[22:43:08.931] [R5] read: "AB"
[22:43:08.935] [W2] wrote: "AB"
[22:43:08.940] [R3] read: "AB"
[22:43:08.945] [R4] read: "AB"
[22:43:08.945] [W7] wrote: "Pthread library provides powerful threading primitives."
[22:43:08.947] [R1] read: "Pthread library provides powerful threading primitives."
[22:43:08.949] [R2] read: "Pthread library provides powerful threading primitives."
[22:43:08.951] [W6] wrote: "AB"
[22:43:08.961] [W8] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:43:08.963] [W5] wrote: "Test"
[22:43:08.972] [W4] wrote: "Test"
[22:43:08.976] [R4] read: "Test"
[22:43:08.976] [R1] read: "Test"
[22:43:08.982] [R5] read: "Test"
[22:43:08.984] [W6] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:43:08.987] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[22:43:08.989] [W3] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:43:08.998] [R2] read: "Memory barriers ensure proper ordering of operations across cores."
[22:43:08.998] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[22:43:09.003] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[22:43:09.014] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[22:43:09.022] [W1] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:43:09.024] [W7] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:09.025] [R4] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:09.030] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:09.030] [W2] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:43:09.031] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[22:43:09.033] [W8] wrote: "Readers and writers must coordinate access to shared data."
[22:43:09.035] [W5] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:43:09.044] [W4] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:43:09.048] [R2] read: "Lock-free data structures use atomic operations for synchronization."
[22:43:09.056] [R5] read: "Lock-free data structures use atomic operations for synchronization."
[22:43:09.065] [W6] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:09.068] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:09.070] [W8] wrote: "Race!"
[22:43:09.072] [R3] read: "Race!"
[22:43:09.072] [R2] read: "Race!"
[22:43:09.078] [R5] read: "Race!"
[22:43:09.079] [R4] read: "Race!"
[22:43:09.081] [W2] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:09.084] [W1] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:09.086] [W3] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:09.096] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:09.099] [W5] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:09.100] [R5] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:09.107] [W4] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:09.112] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:09.115] [W2] wrote: "Test"
[22:43:09.117] [W3] wrote: "Test"
[22:43:09.120] [W7] wrote: "AB"
[22:43:09.121] [R1] read: "AB"
[22:43:09.129] [W8] wrote: "Mutual exclusion ensures only one writer at a time."
[22:43:09.130] [R4] read: "Mutual exclusion ensures only one writer at a time."
[22:43:09.137] [R5] read: "Mutual exclusion ensures only one writer at a time."
[22:43:09.145] [R1] read: "Mutual exclusion ensures only one writer at a time."
[22:43:09.146] [R2] read: "Mutual exclusion ensures only one writer at a time."
[22:43:09.150] [W5] wrote: "!"
[22:43:09.153] [W6] wrote: "Test"
[22:43:09.157] [W3] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:43:09.157] [W2] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:43:09.158] [R5] read: "Lock-free data structures use atomic operations for synchronization."
[22:43:09.160] [W1] wrote: "Test"
[22:43:09.168] [R4] read: "Test"
[22:43:09.171] [R3] read: "Test"
[22:43:09.184] [W5] wrote: "Context switching between threads has performance overhead costs."
[22:43:09.189] [R2] read: "Context switching between threads has performance overhead costs."
[22:43:09.193] [R1] read: "Context switching between threads has performance overhead costs."
[22:43:09.202] [W4] wrote: "!"
[22:43:09.202] [R5] read: "!"
[22:43:09.205] [W7] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:43:09.206] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[22:43:09.210] [W3] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:09.214] [W8] wrote: "Pthread library provides powerful threading primitives."
[22:43:09.219] [W6] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:43:09.226] [W2] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:09.231] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:09.235] [R1] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:09.238] [W4] wrote: "Context switching between threads has performance overhead costs."
[22:43:09.242] [R2] read: "Context switching between threads has performance overhead costs."
[22:43:09.243] [W1] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:43:09.247] [R4] read: "Lock-free data structures use atomic operations for synchronization."
[22:43:09.258] [R5] read: "Lock-free data structures use atomic operations for synchronization."
[22:43:09.258] [W5] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:43:09.269] [W2] wrote: "!"
[22:43:09.273] [R1] read: "!"
[22:43:09.273] [W3] wrote: "!"
[22:43:09.274] [R3] read: "!"
[22:43:09.279] [W7] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:09.288] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:09.289] [W8] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:09.293] [W1] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:09.294] [R4] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:09.304] [W3] wrote: "Context switching between threads has performance overhead costs."
[22:43:09.304] [W6] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:09.310] [W4] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:43:09.310] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[22:43:09.311] [R2] read: "Critical sections must be kept as short as possible for efficiency."
[22:43:09.322] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[22:43:09.323] [W8] wrote: "AB"
[22:43:09.323] [W5] wrote: "A"
[22:43:09.327] [R1] read: "A"
[22:43:09.333] [W2] wrote: "Context switching between threads has performance overhead costs."
[22:43:09.343] [W4] wrote: "A"
[22:43:09.343] [R4] read: "A"
[22:43:09.350] [R5] read: "A"
[22:43:09.350] [W3] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:43:09.354] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[22:43:09.356] [R2] read: "Critical sections must be kept as short as possible for efficiency."
[22:43:09.368] [W7] wrote: "Test"
[22:43:09.373] [R1] read: "Test"
[22:43:09.381] [W1] wrote: "!"
[22:43:09.384] [R5] read: "!"
[22:43:09.385] [W6] wrote: "!"
[22:43:09.386] [W4] wrote: "Hello World!"
[22:43:09.389] [R3] read: "Hello World!"
[22:43:09.394] [R1] read: "Hello World!"
[22:43:09.395] [R4] read: "Hello World!"
[22:43:09.404] [W5] wrote: "Hello World!"
[22:43:09.410] [R2] read: "Hello World!"
[22:43:09.419] [W8] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:43:09.425] [W6] wrote: "Context switching between threads has performance overhead costs."
[22:43:09.426] [R5] read: "Context switching between threads has performance overhead costs."
[22:43:09.432] [W2] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:43:09.435] [R4] read: "Critical sections must be kept as short as possible for efficiency."
[22:43:09.436] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[22:43:09.438] [W3] wrote: "A"
[22:43:09.441] [R1] read: "A"
[22:43:09.446] [W1] wrote: "Context switching between threads has performance overhead costs."
[22:43:09.447] [R5] read: "Context switching between threads has performance overhead costs."
[22:43:09.457] [W7] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:43:09.458] [R2] read: "Lock-free data structures use atomic operations for synchronization."
[22:43:09.466] [R1] read: "Lock-free data structures use atomic operations for synchronization."
[22:43:09.467] [W6] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:43:09.477] [W3] wrote: "Hello World!"
[22:43:09.481] [R4] read: "Hello World!"
[22:43:09.483] [W5] wrote: "The quick brown fox jumps over the lazy dog."
[22:43:09.483] [R5] read: "The quick brown fox jumps over the lazy dog."
[22:43:09.485] [W4] wrote: "The quick brown fox jumps over the lazy dog."
[22:43:09.489] [R1] read: "The quick brown fox jumps over the lazy dog."
[22:43:09.492] [R3] read: "The quick brown fox jumps over the lazy dog."
[22:43:09.508] [W2] wrote: "A"
[22:43:09.508] [W8] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:09.512] [W1] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:43:09.517] [R2] read: "Critical sections must be kept as short as possible for efficiency."
[22:43:09.519] [W4] wrote: "Operating systems manage hardware and software resources."
[22:43:09.527] [R5] read: "Operating systems manage hardware and software resources."
[22:43:09.531] [R3] read: "Operating systems manage hardware and software resources."
[22:43:09.532] [W7] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:09.537] [R4] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:09.538] [W8] wrote: "Test"
[22:43:09.539] [W6] wrote: "A"
[22:43:09.542] [R2] read: "A"
[22:43:09.546] [R1] read: "A"
[22:43:09.563] [R4] read: "A"
[22:43:09.567] [W3] wrote: "The quick brown fox jumps over the lazy dog."
[22:43:09.567] [W5] wrote: "Operating systems manage hardware and software resources."
[22:43:09.569] [R2] read: "Operating systems manage hardware and software resources."
[22:43:09.578] [W4] wrote: "X"
[22:43:09.578] [R5] read: "X"
[22:43:09.582] [W1] wrote: "A"
[22:43:09.586] [R3] read: "A"
[22:43:09.590] [R1] read: "A"
[22:43:09.591] [W2] wrote: "Hello World!"
[22:43:09.592] [R4] read: "Hello World!"
[22:43:09.597] [W8] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:43:09.601] [R2] read: "Lock-free data structures use atomic operations for synchronization."
[22:43:09.616] [W3] wrote: "Operating systems manage hardware and software resources."
[22:43:09.618] [W6] wrote: "Hello World!"
[22:43:09.622] [W7] wrote: "!"
[22:43:09.626] [R4] read: "!"
[22:43:09.632] [R3] read: "!"
[22:43:09.634] [W2] wrote: "The quick brown fox jumps over the lazy dog."
[22:43:09.636] [R5] read: "The quick brown fox jumps over the lazy dog."
[22:43:09.645] [W4] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:43:09.646] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[22:43:09.649] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[22:43:09.657] [R3] read: "Synchronization prevents race conditions in concurrent programs."
[22:43:09.660] [W5] wrote: "X"
[22:43:09.661] [W1] wrote: "Hello World!"
[22:43:09.662] [W8] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:09.663] [R4] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:09.681] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:09.681] [W4] wrote: "Readers and writers must coordinate access to shared data."
[22:43:09.682] [R5] read: "Readers and writers must coordinate access to shared data."
[22:43:09.683] [W2] wrote: "Operating systems manage hardware and software resources."
[22:43:09.683] [R1] read: "Operating systems manage hardware and software resources."
[22:43:09.689] [W7] wrote: "Context switching between threads has performance overhead costs."
[22:43:09.690] [W6] wrote: "The quick brown fox jumps over the lazy dog."
[22:43:09.695] [W1] wrote: "The quick brown fox jumps over the lazy dog."
[22:43:09.708] [W5] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:43:09.713] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[22:43:09.714] [W3] wrote: "X"
[22:43:09.717] [R3] read: "X"
[22:43:09.717] [R2] read: "X"
[22:43:09.719] [R4] read: "X"
[22:43:09.721] [R5] read: "X"
[22:43:09.739] [W7] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:43:09.745] [W8] wrote: "!"
[22:43:09.747] [W5] wrote: "Readers and writers must coordinate access to shared data."
[22:43:09.751] [R4] read: "Readers and writers must coordinate access to shared data."
[22:43:09.752] [R2] finished
[22:43:09.754] [W1] finished
[22:43:09.754] [W4] finished
[22:43:09.756] [R1] finished
[22:43:09.769] [R3] finished
[22:43:09.773] [R4] finished
[22:43:09.774] [R5] finished
[22:43:09.781] [W2] finished
[22:43:09.782] [W6] finished
[22:43:09.784] [W3] finished
[22:43:09.786] [W8] finished
[22:43:09.815] [W7] finished
[22:43:09.828] [W5] finished

=== Program Finished ===
Final shared string: "Readers and writers must coordinate access to shared data."
