=== Shared String - Reader-Writer Problem ===
Mode: fair
Readers: 5, Writers: 8, Duration: 8 seconds

[22:43:09.830] [R1] started
[22:43:17.015] [W7] wrote: "Pthread library provides powerful threading primitives."
[22:43:17.017] [R3] read: "Pthread library provides powerful threading primitives."
[22:43:17.027] [W4] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:43:17.027] [R5] read: "Memory barriers ensure proper ordering of operations across cores."
[22:43:17.035] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[22:43:17.036] [W8] wrote: "AB"
[22:43:17.036] [W5] wrote: "Mutual exclusion ensures only one writer at a time."
[22:43:17.038] [W1] wrote: "Operating systems manage hardware and software resources."
[22:43:17.039] [R1] read: "Operating systems manage hardware and software resources."
[22:43:17.045] [W7] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:17.045] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:17.047] [W2] wrote: "Race!"
[22:43:17.053] [R5] read: "Race!"
[22:43:17.057] [W3] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:17.057] [W6] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:43:17.068] [W4] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:17.069] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:17.074] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:17.090] [R3] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:17.092] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:17.099] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:17.103] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:17.103] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:17.104] [W8] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:43:17.108] [W7] wrote: "AB"
[22:43:17.109] [W1] wrote: "X"
[22:43:17.111] [W5] wrote: "Pthread library provides powerful threading primitives."
[22:43:17.115] [R3] read: "Pthread library provides powerful threading primitives."
[22:43:17.116] [W2] wrote: "Mutual exclusion ensures only one writer at a time."
[22:43:17.121] [W6] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:17.127] [W4] wrote: "Test"
[22:43:17.130] [R4] read: "Test"
[22:43:17.142] [W3] wrote: "Test"
[22:43:17.146] [R5] read: "Test"
[22:43:17.147] [R1] read: "Test"
[22:43:17.150] [R2] read: "Test"
[22:43:17.157] [R4] read: "Test"
[22:43:17.159] [R3] read: "Test"
[22:43:17.162] [W2] wrote: "Pthread library provides powerful threading primitives."
[22:43:17.170] [W1] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:43:17.172] [W7] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:43:17.174] [W8] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:17.182] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:17.183] [W5] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:17.192] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:17.200] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:17.204] [R1] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:17.205] [W2] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:17.206] [R2] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:17.207] [W6] wrote: "!"
[22:43:17.207] [R4] read: "!"
[22:43:17.210] [W8] wrote: "Test"
[22:43:17.216] [W4] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:43:17.218] [W3] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:43:17.229] [W7] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:17.239] [R3] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:17.239] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:17.241] [W1] wrote: "Readers and writers must coordinate access to shared data."
[22:43:17.248] [R5] read: "Readers and writers must coordinate access to shared data."
[22:43:17.256] [R2] read: "Readers and writers must coordinate access to shared data."
[22:43:17.256] [W2] wrote: "AB"
[22:43:17.266] [R4] read: "AB"
[22:43:17.273] [R1] read: "AB"
[22:43:17.276] [W3] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:17.283] [W5] wrote: "AB"
[22:43:17.288] [R5] read: "AB"
[22:43:17.288] [W6] wrote: "Context switching between threads has performance overhead costs."
[22:43:17.289] [R4] read: "Context switching between threads has performance overhead costs."
[22:43:17.296] [R3] read: "Context switching between threads has performance overhead costs."
[22:43:17.298] [W7] wrote: "Test"
[22:43:17.300] [R1] read: "Test"
[22:43:17.309] [W8] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:43:17.312] [W1] wrote: "Race!"
[22:43:17.314] [W4] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:17.315] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:17.319] [W5] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:43:17.320] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[22:43:17.330] [R5] read: "Memory barriers ensure proper ordering of operations across cores."
[22:43:17.332] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[22:43:17.334] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[22:43:17.338] [W7] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:43:17.339] [W3] wrote: "!"
[22:43:17.344] [W2] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:43:17.355] [W6] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:43:17.359] [W1] wrote: "Mutual exclusion ensures only one writer at a time."
[22:43:17.363] [R5] read: "Mutual exclusion ensures only one writer at a time."
[22:43:17.372] [R2] read: "Mutual exclusion ensures only one writer at a time."
[22:43:17.379] [R3] read: "Mutual exclusion ensures only one writer at a time."
[22:43:17.379] [W7] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:17.382] [R1] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:17.388] [R5] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:17.390] [W4] wrote: "!"
[22:43:17.391] [R4] read: "!"
[22:43:17.392] [W8] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:17.393] [W2] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:17.393] [W6] wrote: "A"
[22:43:17.403] [R1] read: "A"
[22:43:17.409] [W3] wrote: "Context switching between threads has performance overhead costs."
[22:43:17.414] [R2] read: "Context switching between threads has performance overhead costs."
[22:43:17.418] [W1] wrote: "Pthread library provides powerful threading primitives."
[22:43:17.418] [R4] read: "Pthread library provides powerful threading primitives."
[22:43:17.419] [W5] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:17.430] [R3] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:17.432] [W6] wrote: "Hello World!"
[22:43:17.439] [R5] read: "Hello World!"
[22:43:17.443] [R1] read: "Hello World!"
[22:43:17.445] [W3] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:43:17.447] [W8] wrote: "!"
[22:43:17.447] [R4] read: "!"
[22:43:17.457] [R2] read: "!"
[22:43:17.459] [W5] wrote: "Test"
[22:43:17.461] [W1] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:43:17.463] [W2] wrote: "Test"
[22:43:17.463] [R3] read: "Test"
[22:43:17.467] [W4] wrote: "Context switching between threads has performance overhead costs."
[22:43:17.469] [W7] wrote: "!"
[22:43:17.472] [R5] read: "!"
[22:43:17.475] [R1] read: "!"
[22:43:17.488] [W6] wrote: "The quick brown fox jumps over the lazy dog."
[22:43:17.491] [R2] read: "The quick brown fox jumps over the lazy dog."
[22:43:17.492] [R4] read: "The quick brown fox jumps over the lazy dog."
[22:43:17.493] [R3] read: "The quick brown fox jumps over the lazy dog."
[22:43:17.497] [W2] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:43:17.499] [W3] wrote: "A"
[22:43:17.507] [W4] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:43:17.509] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[22:43:17.511] [W8] wrote: "Context switching between threads has performance overhead costs."
[22:43:17.523] [R1] read: "Context switching between threads has performance overhead costs."
[22:43:17.524] [R3] read: "Context switching between threads has performance overhead costs."
[22:43:17.528] [W6] wrote: "Operating systems manage hardware and software resources."
[22:43:17.533] [W7] wrote: "Context switching between threads has performance overhead costs."
[22:43:17.533] [W1] wrote: "AB"
[22:43:17.538] [R2] read: "AB"
[22:43:17.542] [W8] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:43:17.544] [W5] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:43:17.544] [R4] read: "Lock-free data structures use atomic operations for synchronization."
[22:43:17.545] [R5] read: "Lock-free data structures use atomic operations for synchronization."
[22:43:17.545] [W2] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:17.548] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:17.561] [W3] wrote: "Hello World!"
[22:43:17.563] [W6] wrote: "X"
[22:43:17.565] [W1] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:43:17.567] [R5] read: "Memory barriers ensure proper ordering of operations across cores."
[22:43:17.574] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[22:43:17.574] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[22:43:17.575] [W8] wrote: "A"
[22:43:17.576] [R2] read: "A"
[22:43:17.585] [W4] wrote: "A"
[22:43:17.587] [W2] wrote: "!"
[22:43:17.595] [R5] read: "!"
[22:43:17.599] [R4] read: "!"
[22:43:17.604] [W1] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:43:17.610] [W7] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:43:17.612] [R1] read: "Critical sections must be kept as short as possible for efficiency."
[22:43:17.613] [R2] read: "Critical sections must be kept as short as possible for efficiency."
[22:43:17.624] [W3] wrote: "The quick brown fox jumps over the lazy dog."
[22:43:17.624] [R3] read: "The quick brown fox jumps over the lazy dog."
[22:43:17.632] [W2] wrote: "Context switching between threads has performance overhead costs."
[22:43:17.632] [W5] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:17.639] [W6] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:43:17.642] [W4] wrote: "Hello World!"
[22:43:17.642] [R4] read: "Hello World!"
[22:43:17.647] [W7] wrote: "A"
[22:43:17.651] [W8] wrote: "Hello World!"
[22:43:17.653] [R5] read: "Hello World!"
[22:43:17.655] [R3] read: "Hello World!"
[22:43:17.667] [R1] read: "Hello World!"
[22:43:17.668] [W2] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:43:17.671] [R2] read: "Critical sections must be kept as short as possible for efficiency."
[22:43:17.679] [W1] wrote: "Test"
[22:43:17.691] [R4] read: "Test"
[22:43:17.694] [R5] read: "Test"
[22:43:17.695] [R3] read: "Test"
[22:43:17.698] [W8] wrote: "The quick brown fox jumps over the lazy dog."
[22:43:17.700] [W7] wrote: "Hello World!"
[22:43:17.709] [W3] wrote: "Operating systems manage hardware and software resources."
[22:43:17.711] [W5] wrote: "!"
[22:43:17.714] [W4] wrote: "The quick brown fox jumps over the lazy dog."
[22:43:17.716] [R2] read: "The quick brown fox jumps over the lazy dog."
[22:43:17.716] [R5] read: "The quick brown fox jumps over the lazy dog."
[22:43:17.720] [W2] wrote: "A"
[22:43:17.723] [R1] read: "A"
[22:43:17.724] [R4] read: "A"
[22:43:17.725] [R3] read: "A"
[22:43:17.730] [W6] wrote: "Readers and writers must coordinate access to shared data."
[22:43:17.740] [W1] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:43:17.740] [R5] read: "Lock-free data structures use atomic operations for synchronization."
[22:43:17.746] [R4] read: "Lock-free data structures use atomic operations for synchronization."
[22:43:17.753] [R1] read: "Lock-free data structures use atomic operations for synchronization."
[22:43:17.757] [W4] wrote: "Operating systems manage hardware and software resources."
[22:43:17.762] [R5] read: "Operating systems manage hardware and software resources."
[22:43:17.762] [R2] read: "Operating systems manage hardware and software resources."
[22:43:17.767] [R3] read: "Operating systems manage hardware and software resources."
[22:43:17.770] [W7] wrote: "The quick brown fox jumps over the lazy dog."
[22:43:17.774] [W6] wrote: "Race!"
[22:43:17.777] [W8] wrote: "Operating systems manage hardware and software resources."
[22:43:17.778] [W1] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:17.781] [R4] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:43:17.783] [W3] wrote: "X"
[22:43:17.790] [R3] read: "X"
[22:43:17.795] [W5] wrote: "Context switching between threads has performance overhead costs."
[22:43:17.805] [R2] read: "Context switching between threads has performance overhead costs."
[22:43:17.813] [R1] read: "Context switching between threads has performance overhead costs."
[22:43:17.815] [R5] read: "Context switching between threads has performance overhead costs."
[22:43:17.818] [W2] wrote: "Hello World!"
[22:43:17.823] [W7] wrote: "Operating systems manage hardware and software resources."
[22:43:17.823] [R4] read: "Operating systems manage hardware and software resources."
[22:43:17.839] [R3] finished
[22:43:17.839] [W3] finished
[22:43:17.848] [R2] finished
[22:43:17.851] [W8] finished
[22:43:17.856] [W4] finished
[22:43:17.858] [W5] finished
[22:43:17.866] [W2] finished
[22:43:17.866] [R1] finished
[22:43:17.869] [W6] finished
[22:43:17.873] [R5] finished
[22:43:17.873] [W1] finished
[22:43:17.873] [R4] finished
[22:43:17.890] [W7] finished

=== Program Finished ===
Final shared string: "Operating systems manage hardware and software resources."
